id,class_label,rank_label
16756,时尚,低风险
16757,房产,中风险
16758,家居,可公开
16759,游戏,低风险
16760,时尚,低风险
16761,时尚,低风险
16762,时政,高风险
16763,时尚,低风险
16764,家居,可公开
16765,教育,低风险
16766,家居,可公开
16767,家居,可公开
16768,时政,高风险
16769,时政,高风险
16770,时尚,低风险
16771,家居,可公开
16772,房产,中风险
16773,游戏,低风险
16774,时政,高风险
16775,时尚,低风险
16776,时尚,低风险
16777,时尚,低风险
16778,时政,高风险
16779,时尚,低风险
16780,时政,高风险
16781,家居,可公开
16782,时政,高风险
16783,时政,高风险
16784,时政,高风险
16785,家居,可公开
16786,时政,高风险
16787,家居,可公开
16788,时尚,低风险
16789,财经,高风险
16790,时尚,低风险
16791,时政,高风险
16792,房产,中风险
16793,时尚,低风险
16794,房产,中风险
16795,游戏,低风险
16796,时尚,低风险
16797,时尚,低风险
16798,家居,可公开
16799,家居,可公开
16800,时尚,低风险
16801,财经,高风险
16802,时政,高风险
16803,时政,高风险
16804,家居,可公开
16805,房产,中风险
16806,游戏,低风险
16807,时政,高风险
16808,时尚,低风险
16809,时政,高风险
16810,财经,高风险
16811,教育,低风险
16812,教育,低风险
16813,房产,中风险
16814,时政,高风险
16815,时政,高风险
16816,时政,高风险
16817,时政,高风险
16818,时尚,低风险
16819,时政,高风险
16820,时尚,低风险
16821,时尚,低风险
16822,财经,高风险
16823,房产,中风险
16824,时政,高风险
16825,财经,高风险
16826,时尚,低风险
16827,财经,高风险
16828,时政,高风险
16829,时尚,低风险
16830,时尚,低风险
16831,时政,高风险
16832,游戏,低风险
16833,时尚,低风险
16834,时政,高风险
16835,时政,高风险
16836,时政,高风险
16837,游戏,低风险
16838,家居,可公开
16839,家居,可公开
16840,时政,高风险
16841,时尚,低风险
16842,家居,可公开
16843,时尚,低风险
16844,教育,低风险
16845,时尚,低风险
16846,时政,高风险
16847,时政,高风险
16848,时政,高风险
16849,时政,高风险
16850,时尚,低风险
16851,时尚,低风险
16852,时尚,低风险
16853,家居,可公开
16854,时政,高风险
16855,时政,高风险
16856,时尚,低风险
16857,财经,高风险
16858,家居,可公开
16859,教育,低风险
16860,时尚,低风险
16861,时尚,低风险
16862,教育,低风险
16863,家居,可公开
16864,游戏,低风险
16865,房产,中风险
16866,时尚,低风险
16867,时尚,低风险
16868,时政,高风险
16869,时政,高风险
16870,房产,中风险
16871,财经,高风险
16872,时尚,低风险
16873,时尚,低风险
16874,时尚,低风险
16875,教育,低风险
16876,教育,低风险
16877,游戏,低风险
16878,时政,高风险
16879,时尚,低风险
16880,时政,高风险
16881,时政,高风险
16882,时尚,低风险
16883,家居,可公开
16884,时尚,低风险
16885,时政,高风险
16886,时尚,低风险
16887,房产,中风险
16888,时政,高风险
16889,房产,中风险
16890,教育,低风险
16891,教育,低风险
16892,时政,高风险
16893,时尚,低风险
16894,时尚,低风险
16895,时尚,低风险
16896,时尚,低风险
16897,房产,中风险
16898,时政,高风险
16899,时政,高风险
16900,家居,可公开
16901,时政,高风险
16902,时尚,低风险
16903,时政,高风险
16904,时政,高风险
16905,时尚,低风险
16906,房产,中风险
16907,时尚,低风险
16908,时政,高风险
16909,时政,高风险
16910,游戏,低风险
16911,时尚,低风险
16912,时尚,低风险
16913,时尚,低风险
16914,时尚,低风险
16915,时政,高风险
16916,房产,中风险
16917,家居,可公开
16918,时政,高风险
16919,教育,低风险
16920,时政,高风险
16921,时尚,低风险
16922,时尚,低风险
16923,游戏,低风险
16924,时政,高风险
16925,家居,可公开
16926,教育,低风险
16927,游戏,低风险
16928,时尚,低风险
16929,房产,中风险
16930,教育,低风险
16931,时政,高风险
16932,时政,高风险
16933,时政,高风险
16934,时政,高风险
16935,房产,中风险
16936,时政,高风险
16937,时尚,低风险
16938,家居,可公开
16939,时政,高风险
16940,家居,可公开
16941,房产,中风险
16942,家居,可公开
16943,游戏,低风险
16944,时尚,低风险
16945,时尚,低风险
16946,时政,高风险
16947,家居,可公开
16948,房产,中风险
16949,房产,中风险
16950,时政,高风险
16951,房产,中风险
16952,家居,可公开
16953,时政,高风险
16954,时政,高风险
16955,教育,低风险
16956,财经,高风险
16957,时政,高风险
16958,时政,高风险
16959,教育,低风险
16960,游戏,低风险
16961,教育,低风险
16962,时尚,低风险
16963,时政,高风险
16964,时政,高风险
16965,时尚,低风险
16966,时尚,低风险
16967,时政,高风险
16968,时尚,低风险
16969,时政,高风险
16970,时尚,低风险
16971,教育,低风险
16972,时政,高风险
16973,时尚,低风险
16974,时尚,低风险
16975,时政,高风险
16976,时政,高风险
16977,时尚,低风险
16978,家居,可公开
16979,时尚,低风险
16980,家居,可公开
16981,时尚,低风险
16982,时政,高风险
16983,时政,高风险
16984,教育,低风险
16985,教育,低风险
16986,时政,高风险
16987,时政,高风险
16988,时尚,低风险
16989,时政,高风险
16990,时尚,低风险
16991,时尚,低风险
16992,时政,高风险
16993,家居,可公开
16994,时政,高风险
16995,家居,可公开
16996,时政,高风险
16997,教育,低风险
16998,房产,中风险
16999,家居,可公开
17000,家居,可公开
17001,房产,中风险
17002,时尚,低风险
17003,家居,可公开
17004,时尚,低风险
17005,家居,可公开
17006,财经,高风险
17007,时政,高风险
17008,教育,低风险
17009,时政,高风险
17010,时政,高风险
17011,游戏,低风险
17012,财经,高风险
17013,时尚,低风险
17014,时尚,低风险
17015,教育,低风险
17016,财经,高风险
17017,时政,高风险
17018,家居,可公开
17019,家居,可公开
17020,财经,高风险
17021,时尚,低风险
17022,财经,高风险
17023,时尚,低风险
17024,时政,高风险
17025,财经,高风险
17026,家居,可公开
17027,教育,低风险
17028,游戏,低风险
17029,家居,可公开
17030,家居,可公开
17031,时政,高风险
17032,教育,低风险
17033,游戏,低风险
17034,时政,高风险
17035,财经,高风险
17036,家居,可公开
17037,时政,高风险
17038,时政,高风险
17039,家居,可公开
17040,时尚,低风险
17041,时尚,低风险
17042,家居,可公开
17043,时尚,低风险
17044,时政,高风险
17045,时政,高风险
17046,时政,高风险
17047,时政,高风险
17048,时政,高风险
17049,教育,低风险
17050,家居,可公开
17051,时尚,低风险
17052,时尚,低风险
17053,房产,中风险
17054,时政,高风险
17055,时尚,低风险
17056,教育,低风险
17057,家居,可公开
17058,时政,高风险
17059,时政,高风险
17060,时尚,低风险
17061,游戏,低风险
17062,时尚,低风险
17063,时政,高风险
17064,家居,可公开
17065,时政,高风险
17066,时尚,低风险
17067,时尚,低风险
17068,财经,高风险
17069,时尚,低风险
17070,时政,高风险
17071,时尚,低风险
17072,时政,高风险
17073,时尚,低风险
17074,财经,高风险
17075,家居,可公开
17076,时政,高风险
17077,房产,中风险
17078,房产,中风险
17079,时尚,低风险
17080,时政,高风险
17081,时尚,低风险
17082,家居,可公开
17083,房产,中风险
17084,家居,可公开
17085,时政,高风险
17086,教育,低风险
17087,时尚,低风险
17088,房产,中风险
17089,游戏,低风险
17090,教育,低风险
17091,家居,可公开
17092,教育,低风险
17093,时政,高风险
17094,财经,高风险
17095,时尚,低风险
17096,家居,可公开
17097,家居,可公开
17098,教育,低风险
17099,时政,高风险
17100,时政,高风险
17101,房产,中风险
17102,家居,可公开
17103,财经,高风险
17104,时政,高风险
17105,家居,可公开
17106,财经,高风险
17107,时尚,低风险
17108,家居,可公开
17109,时政,高风险
17110,财经,高风险
17111,教育,低风险
17112,时尚,低风险
17113,家居,可公开
17114,游戏,低风险
17115,家居,可公开
17116,时政,高风险
17117,时尚,低风险
17118,时尚,低风险
17119,财经,高风险
17120,时政,高风险
17121,时政,高风险
17122,时尚,低风险
17123,财经,高风险
17124,房产,中风险
17125,时尚,低风险
17126,时尚,低风险
17127,时政,高风险
17128,家居,可公开
17129,家居,可公开
17130,时政,高风险
17131,时尚,低风险
17132,时政,高风险
17133,家居,可公开
17134,时政,高风险
17135,房产,中风险
17136,时政,高风险
17137,房产,中风险
17138,时尚,低风险
17139,财经,高风险
17140,时尚,低风险
17141,时尚,低风险
17142,游戏,低风险
17143,时尚,低风险
17144,时尚,低风险
17145,时政,高风险
17146,房产,中风险
17147,家居,可公开
17148,房产,中风险
17149,时政,高风险
17150,游戏,低风险
17151,房产,中风险
17152,时尚,低风险
17153,房产,中风险
17154,时政,高风险
17155,财经,高风险
17156,教育,低风险
17157,房产,中风险
17158,时尚,低风险
17159,教育,低风险
17160,教育,低风险
17161,家居,可公开
17162,时政,高风险
17163,时尚,低风险
17164,时尚,低风险
17165,游戏,低风险
17166,家居,可公开
17167,房产,中风险
17168,时尚,低风险
17169,家居,可公开
17170,家居,可公开
17171,游戏,低风险
17172,家居,可公开
17173,财经,高风险
17174,时尚,低风险
17175,时尚,低风险
17176,时尚,低风险
17177,家居,可公开
17178,家居,可公开
17179,时政,高风险
17180,家居,可公开
17181,教育,低风险
17182,财经,高风险
17183,时政,高风险
17184,财经,高风险
17185,时尚,低风险
17186,时尚,低风险
17187,教育,低风险
17188,房产,中风险
17189,时尚,低风险
17190,时尚,低风险
17191,时政,高风险
17192,房产,中风险
17193,时尚,低风险
17194,时政,高风险
17195,财经,高风险
17196,时尚,低风险
17197,时政,高风险
17198,时政,高风险
17199,财经,高风险
17200,房产,中风险
17201,游戏,低风险
17202,时政,高风险
17203,教育,低风险
17204,时政,高风险
17205,时政,高风险
17206,家居,可公开
17207,时政,高风险
17208,时尚,低风险
17209,时政,高风险
17210,时政,高风险
17211,时政,高风险
17212,游戏,低风险
17213,时政,高风险
17214,时尚,低风险
17215,时尚,低风险
17216,财经,高风险
17217,时尚,低风险
17218,财经,高风险
17219,财经,高风险
17220,财经,高风险
17221,教育,低风险
17222,时政,高风险
17223,时尚,低风险
17224,时尚,低风险
17225,房产,中风险
17226,教育,低风险
17227,财经,高风险
17228,时政,高风险
17229,时尚,低风险
17230,家居,可公开
17231,时政,高风险
17232,房产,中风险
17233,时政,高风险
17234,时尚,低风险
17235,时尚,低风险
17236,时政,高风险
17237,时尚,低风险
17238,游戏,低风险
17239,时政,高风险
17240,财经,高风险
17241,时政,高风险
17242,房产,中风险
17243,时尚,低风险
17244,时尚,低风险
17245,时政,高风险
17246,家居,可公开
17247,房产,中风险
17248,家居,可公开
17249,教育,低风险
17250,时政,高风险
17251,时尚,低风险
17252,时尚,低风险
17253,时尚,低风险
17254,时尚,低风险
17255,房产,中风险
17256,游戏,低风险
17257,时尚,低风险
17258,时政,高风险
17259,游戏,低风险
17260,财经,高风险
17261,家居,可公开
17262,房产,中风险
17263,时尚,低风险
17264,房产,中风险
17265,时尚,低风险
17266,财经,高风险
17267,教育,低风险
17268,房产,中风险
17269,财经,高风险
17270,家居,可公开
17271,时政,高风险
17272,游戏,低风险
17273,教育,低风险
17274,时政,高风险
17275,房产,中风险
